number,state,created_at,updated_at,fixed_at,dismissed_at,dismissed_by,dismissed_reason,html_url,dependency_manifest,dependency_ecosystem,dependency_name,severity,ghsa_id,cve_id,cvss_score,repo_name,repo_owner,repo_owner_type,repo_owner_isadmin,repo_url,repo_isfork,repo_isprivate
164,open,2024-05-03T10:58:40Z,2024-05-03T10:58:40Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/164,packages/sub/.hidden/requirements.txt,pip,django,high,GHSA-h582-2pch-3xv3,CVE-2015-5143,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
152,open,2024-05-03T10:58:38Z,2024-09-18T16:10:38Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/152,packages/requirements.txt,pip,Django,medium,GHSA-rw75-m7gp-92m3,CVE-2014-0483,5.3,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
151,open,2024-05-03T10:58:38Z,2024-05-03T10:58:38Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/151,packages/requirements.txt,pip,Django,medium,GHSA-7fq8-4pv5-5w5c,CVE-2015-2317,6.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
149,open,2024-05-03T10:58:37Z,2024-05-03T10:58:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/149,packages/requirements.txt,pip,Django,high,GHSA-wxg3-mfph-qg9w,CVE-2011-4138,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
148,open,2024-05-03T10:58:37Z,2024-05-03T10:58:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/148,packages/requirements.txt,pip,django,high,GHSA-rm2j-x595-q9cj,CVE-2011-4139,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
147,open,2024-05-03T10:58:37Z,2024-05-03T10:58:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/147,packages/requirements.txt,pip,django,high,GHSA-59w8-4wm2-4xw8,CVE-2012-3443,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
146,open,2024-05-03T10:58:37Z,2024-05-03T10:58:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/146,packages/requirements.txt,pip,django,medium,GHSA-78vx-ggch-wghm,CVE-2012-3442,6.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
145,open,2024-05-03T10:58:37Z,2024-05-03T10:58:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/145,packages/requirements.txt,pip,django,high,GHSA-wqjj-hx84-v449,CVE-2014-0474,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
144,open,2024-05-03T10:58:37Z,2024-05-03T10:58:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/144,packages/requirements.txt,pip,django,high,GHSA-89hj-xfx5-7q66,CVE-2014-0473,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
143,open,2024-05-03T10:58:37Z,2024-05-03T10:58:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/143,packages/requirements.txt,pip,django,medium,GHSA-625g-gx8c-xcmg,CVE-2014-0482,6.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
142,open,2024-05-03T10:58:36Z,2024-05-03T10:58:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/142,packages/requirements.txt,pip,django,high,GHSA-f7cm-ccfp-3q4r,CVE-2014-0480,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
141,open,2024-05-03T10:58:36Z,2024-05-03T10:58:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/141,packages/requirements.txt,pip,django,high,GHSA-296w-6qhq-gf92,CVE-2014-0481,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
140,open,2024-05-03T10:58:36Z,2024-05-03T10:58:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/140,packages/requirements.txt,pip,django,high,GHSA-q5qw-4364-5hhm,CVE-2015-5144,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
139,open,2024-05-03T10:58:36Z,2024-05-03T10:58:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/139,packages/requirements.txt,pip,django,medium,GHSA-6565-fg86-6jcx,CVE-2015-2241,6.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
138,open,2024-05-03T10:58:36Z,2024-05-03T10:58:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/138,packages/requirements.txt,pip,django,medium,GHSA-gv98-g628-m9x5,CVE-2015-0220,6.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
137,open,2024-05-03T10:58:36Z,2024-05-03T10:58:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/137,packages/requirements.txt,pip,django,medium,GHSA-7qfw-j7hp-v45g,CVE-2015-0219,5.3,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
136,open,2024-05-03T10:58:36Z,2024-05-03T10:58:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/136,packages/requirements.txt,pip,django,high,GHSA-jhjg-w2cp-5j44,CVE-2015-0221,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
135,open,2024-05-03T10:58:35Z,2024-05-03T10:58:35Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/135,packages/requirements.txt,pip,django,medium,GHSA-pw27-w7w4-9qc7,CVE-2016-2512,7.4,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
134,auto_dismissed,2024-05-03T10:58:35Z,2024-05-14T19:40:50Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/134,packages/requirements.txt,pip,django,low,GHSA-fp6p-5xvw-m74f,CVE-2016-2513,3.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
133,open,2024-05-03T10:58:35Z,2024-05-03T10:58:35Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/133,packages/requirements.txt,pip,django,high,GHSA-crhm-qpjc-cm64,CVE-2016-7401,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
